datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,temp_level,demand_level,humidity_risk,high_demand,hour,day,month,is_weekend
2011-12-12,4,0,1,1,-1.5261587314685974,-1.4318726712725214,0.35556974304928446,-0.8294422892273969,4,16,-0.9983375135874561,Cold,Low,414.2208,0,0,12,12,0
2011-12-12,4,0,1,1,-1.5261587314685974,-1.252868475974589,0.35556974304928446,-1.5639519043477323,0,9,-1.0688911697683028,Cold,Low,0.0,0,0,12,12,0
2011-12-12,4,0,1,1,-1.5261587314685974,-1.252868475974589,0.35556974304928446,-1.5639519043477323,0,4,-1.1009610134868695,Cold,Low,0.0,0,0,12,12,0
2011-12-12,4,0,1,1,-1.6315975984873359,-1.342665960084443,0.6156250439058784,-1.5639519043477323,0,2,-1.1137889509742962,Cold,Low,0.0,0,0,12,12,0
2011-12-12,4,0,1,1,-1.6315975984873359,-1.342665960084443,0.6156250439058784,-1.5639519043477323,0,3,-1.1073749822305827,Cold,Low,0.0,0,0,12,12,0
2011-12-12,4,0,1,1,-1.7370364655060746,-1.4318726712725214,0.9276914049337911,-1.5639519043477323,0,21,-0.9919235448437428,Cold,Low,0.0,0,0,12,12,0
2011-12-12,4,0,1,1,-1.7370364655060746,-1.7006743506803077,0.9276914049337911,-0.7072972751058232,1,63,-0.7161228888640694,Cold,Low,560.12,0,0,12,12,0
2011-12-12,4,0,1,1,-1.8424753325248129,-1.8796785459782401,1.2397577659617038,-0.4630072468626758,4,231,0.38066576631091087,Cold,Medium,773.8366000000001,1,0,12,12,0
2011-12-12,4,0,1,2,-1.7370364655060746,-1.7006743506803077,0.9276914049337911,-0.7072972751058232,7,378,1.342761077867911,Cold,Medium,560.12,1,0,12,12,0
2011-12-12,4,0,1,2,-1.6315975984873359,-1.5216701553823753,0.6156250439058784,-0.8294422892273969,12,208,0.28445623515521085,Cold,Medium,444.23679999999996,1,0,12,12,0
2011-12-12,4,0,1,2,-1.4207198644498586,-1.342665960084443,0.35556974304928446,-0.7072972751058232,14,91,-0.45315017037182265,Cold,Medium,483.1035,0,0,12,12,0
2011-12-12,4,0,1,2,-1.2098421304123814,-1.0738642806766567,-0.11252979849258457,-0.8294422892273969,15,100,-0.3890104829346893,Mild,Medium,360.192,0,0,12,12,0
2011-12-12,4,0,1,1,-1.104403263393643,-1.0738642806766567,-0.5286182798631348,-0.7072972751058232,7,138,-0.19659142062328927,Mild,Medium,364.078,0,0,12,12,0
2011-12-12,4,0,1,2,-0.9989643963749043,-0.8948600853787242,-0.5286182798631348,-0.7072972751058232,13,153,-0.06189807700530924,Mild,Medium,364.078,0,0,12,12,0
2011-12-12,4,0,1,2,-0.8935255293561659,-0.8056533741906459,-0.4766072196918161,-0.4630072468626758,16,95,-0.41466635790954265,Mild,Medium,476.89930000000004,0,0,12,12,0
2011-12-12,4,0,1,2,-0.8935255293561659,-0.8056533741906459,-0.2685629790065409,-0.7072972751058232,8,124,-0.2799730142915626,Mild,Medium,399.0855,0,0,12,12,0
2011-12-12,4,0,1,2,-0.8935255293561659,-0.8056533741906459,-0.2685629790065409,-0.8294422892273969,5,209,0.24597242269293082,Mild,Medium,342.1824,1,0,12,12,0
2011-12-12,4,0,1,2,-0.9989643963749043,-0.8056533741906459,-0.3205740391778597,-1.5639519043477323,7,352,1.1759978905313644,Mild,Medium,0.0,1,0,12,12,0
2011-12-12,4,0,1,1,-0.9989643963749043,-0.8948600853787242,-0.3205740391778597,-0.8294422892273969,8,349,1.1631699530439377,Mild,Medium,336.1792,1,0,12,12,0
2011-12-12,4,0,1,1,-1.104403263393643,-0.9846575694885781,-0.06051873832126579,-0.8294422892273969,9,232,0.41914957877319087,Mild,Medium,366.1952,1,0,12,12,0
2011-12-12,4,0,1,1,-0.9989643963749043,-0.8948600853787242,-0.3205740391778597,-0.8294422892273969,8,157,-0.06831204574902258,Mild,Medium,336.1792,0,0,12,12,0
2011-12-12,4,0,1,1,-1.2098421304123814,-0.9846575694885781,0.9797024651051098,-1.5639519043477323,2,119,-0.3505266704724093,Mild,Medium,0.0,0,0,12,12,0
2011-12-12,4,0,1,1,-1.2098421304123814,-0.9846575694885781,0.40758080322060325,-1.5639519043477323,0,71,-0.6712251076580761,Mild,Low,0.0,0,0,12,12,0
2011-12-12,4,0,1,1,-1.3152809974311201,-1.0738642806766567,0.6676361040771972,-1.5639519043477323,3,42,-0.8379882949946228,Cold,Low,0.0,0,0,12,12,0
2011-12-13,4,0,1,1,-1.4207198644498586,-1.1636617647865104,0.9276914049337911,-1.5639519043477323,1,16,-1.0175794198185961,Cold,Low,0.0,0,0,13,12,0
2011-12-13,4,0,1,1,-1.5261587314685974,-1.252868475974589,0.9276914049337911,-1.5639519043477323,0,4,-1.1009610134868695,Cold,Low,0.0,0,0,13,12,0
2011-12-13,4,0,1,1,-1.5261587314685974,-1.252868475974589,0.9276914049337911,-1.5639519043477323,1,1,-1.1137889509742962,Cold,Low,0.0,0,0,13,12,0
2011-12-13,4,0,1,1,-1.6315975984873359,-1.342665960084443,0.9276914049337911,-1.5639519043477323,0,3,-1.1073749822305827,Cold,Low,0.0,0,0,13,12,0
2011-12-13,4,0,1,1,-1.6315975984873359,-1.342665960084443,1.2397577659617038,-1.5639519043477323,0,20,-0.9983375135874561,Cold,Low,0.0,0,0,13,12,0
2011-12-13,4,0,1,1,-1.5261587314685974,-1.252868475974589,0.9276914049337911,-1.5639519043477323,0,92,-0.5365317640400961,Cold,Low,0.0,0,0,13,12,0
2011-12-13,4,0,1,1,-1.7370364655060746,-1.789881061868386,0.9276914049337911,-0.21789745342408182,2,221,0.3036981413863508,Cold,Medium,880.1120000000001,1,0,13,12,0
2011-12-13,4,0,1,1,-1.5261587314685974,-1.4318726712725214,0.35556974304928446,-0.7072972751058232,9,391,1.4389706090236112,Cold,Medium,483.1035,1,0,13,12,0
2011-12-13,4,0,1,1,-1.2098421304123814,-1.252868475974589,-0.11252979849258457,-0.21789745342408182,10,223,0.3678378288234842,Mild,Medium,660.0840000000001,1,0,13,12,0
2011-12-13,4,0,1,1,-0.9989643963749043,-0.9846575694885781,-0.5286182798631348,-0.21789745342408182,3,99,-0.4723920766029627,Mild,Medium,572.0728,0,0,13,12,0
2011-12-13,4,0,1,1,-0.7880866623374273,-0.8948600853787242,-0.8406846408910476,0.515792396500807,9,115,-0.3312847642412693,Mild,Medium,781.9034,0,0,13,12,0
2011-12-13,4,0,1,1,-0.6826477953186887,-0.8056533741906459,-0.9967178214050039,1.372447025742716,20,147,-0.05548410826159591,Mild,Medium,1031.9742,0,0,13,12,0
2011-12-13,4,0,1,1,-0.4717700612812117,-0.3578474994849273,-1.3087841824329165,1.1281569974995687,7,120,-0.3120428580101293,Mild,Medium,814.1036,0,0,13,12,0
2011-12-13,4,0,1,1,-0.4717700612812117,-0.3578474994849273,-1.3087841824329165,0.515792396500807,18,116,-0.26714507680413596,Mild,Medium,628.9223000000001,0,0,13,12,0
2011-12-13,4,0,1,1,-0.4717700612812117,-0.3578474994849273,-1.4128063027755542,0.515792396500807,7,144,-0.15810760816100927,Mild,Medium,594.9265,0,0,13,12,0
2011-12-13,4,0,1,1,-0.5772089282999501,-0.4476449835947809,-1.3087841824329165,0.515792396500807,13,194,0.2010746414869375,Mild,Medium,628.9223000000001,1,0,13,12,0
2011-12-13,4,0,1,1,-0.6826477953186887,-0.7158558900807918,-1.1527510019189602,0.02639257481906535,17,381,1.4261426715361845,Mild,Medium,519.92,1,0,13,12,0
2011-12-13,4,0,1,1,-0.7880866623374273,-0.8948600853787242,-1.0487288815763227,0.27150236825765955,12,370,1.3235191716367711,Mild,Medium,630.0546,1,0,13,12,0
2011-12-13,4,0,1,1,-0.8935255293561659,-0.8948600853787242,-0.6846514603770912,-0.21789745342408182,5,262,0.5859127661097375,Mild,Medium,539.0686000000001,1,0,13,12,0
2011-12-13,4,0,1,1,-0.8935255293561659,-0.8948600853787242,-0.6846514603770912,-0.21789745342408182,7,154,-0.09396792072387591,Mild,Medium,539.0686000000001,0,0,13,12,0
2011-12-13,4,0,1,1,-0.9989643963749043,-0.9846575694885781,-0.5286182798631348,-0.21789745342408182,5,134,-0.23507523308556927,Mild,Medium,572.0728,0,0,13,12,0
2011-12-13,4,0,1,1,-0.9989643963749043,-0.9846575694885781,-0.5286182798631348,-0.21789745342408182,5,102,-0.440322232884396,Mild,Medium,572.0728,0,0,13,12,0
2011-12-13,4,0,1,1,-1.2098421304123814,-0.9846575694885781,0.40758080322060325,-1.5639519043477323,4,55,-0.7481927325826361,Mild,Low,0.0,0,0,13,12,0
2011-12-14,4,0,1,1,-1.2098421304123814,-0.9846575694885781,0.6676361040771972,-1.5639519043477323,0,22,-0.9855095761000294,Mild,Low,0.0,0,0,14,12,0
2011-12-14,4,0,1,1,-1.2098421304123814,-0.9846575694885781,0.6676361040771972,-1.5639519043477323,0,8,-1.075305138512016,Mild,Low,0.0,0,0,14,12,0
2011-12-14,4,0,1,1,-1.2098421304123814,-0.9846575694885781,0.6676361040771972,-1.5639519043477323,0,2,-1.1137889509742962,Mild,Low,0.0,0,0,14,12,0
2011-12-14,4,0,1,1,-1.104403263393643,-0.8948600853787242,0.14752550236400935,-1.5639519043477323,0,3,-1.1073749822305827,Mild,Low,0.0,0,0,14,12,0
2011-12-14,4,0,1,1,-1.2098421304123814,-0.9846575694885781,0.6676361040771972,-1.5639519043477323,0,4,-1.1009610134868695,Mild,Low,0.0,0,0,14,12,0
2011-12-14,4,0,1,2,-1.2098421304123814,-0.9846575694885781,0.9797024651051098,-1.5639519043477323,0,26,-0.9598537011251761,Mild,Low,0.0,0,0,14,12,0
2011-12-14,4,0,1,2,-1.2098421304123814,-0.9846575694885781,1.2917688261330227,-1.5639519043477323,0,87,-0.5686016077586626,Mild,Low,0.0,0,0,14,12,0
2011-12-14,4,0,1,1,-1.104403263393643,-0.8948600853787242,0.6676361040771972,-1.5639519043477323,4,243,0.45763339123547087,Mild,Medium,0.0,1,0,14,12,0
2011-12-14,4,0,1,2,-1.2098421304123814,-0.9846575694885781,1.2917688261330227,-1.5639519043477323,9,458,1.8687065148524047,Mild,Medium,0.0,1,0,14,12,0
2011-12-14,4,0,1,2,-0.9989643963749043,-0.8056533741906459,-0.06051873832126579,-1.5639519043477323,9,230,0.4063216412857642,Mild,Medium,0.0,1,0,14,12,0
2011-12-14,4,0,1,2,-0.8935255293561659,-0.7158558900807918,-0.2685629790065409,-1.5639519043477323,9,133,-0.21583332685442927,Mild,Medium,0.0,0,0,14,12,0
2011-12-14,4,0,1,2,-0.7880866623374273,-0.6266491788927133,-0.3725850993491785,-1.5639519043477323,12,103,-0.3890104829346893,Mild,Medium,0.0,0,0,14,12,0
2011-12-14,4,0,1,2,-0.6826477953186887,-0.6266491788927133,-0.2685629790065409,-0.8294422892273969,6,138,-0.2030053893670026,Mild,Medium,342.1824,0,0,14,12,0
2011-12-14,4,0,1,2,-0.6826477953186887,-0.6266491788927133,-0.2685629790065409,-0.7072972751058232,14,119,-0.27355904554784927,Mild,Medium,399.0855,0,0,14,12,0
2011-12-14,4,0,1,2,-0.5772089282999501,-0.4476449835947809,-0.4245961595204973,-0.8294422892273969,17,134,-0.15810760816100927,Mild,Medium,324.1728,0,0,14,12,0
2011-12-14,4,0,1,2,-0.5772089282999501,-0.4476449835947809,-0.4245961595204973,-0.7072972751058232,24,143,-0.05548410826159591,Mild,Medium,378.081,0,0,14,12,0
2011-12-14,4,0,1,2,-0.5772089282999501,-0.4476449835947809,-0.4245961595204973,-0.7072972751058232,12,233,0.4448054537480442,Mild,Medium,378.081,1,0,14,12,0
2011-12-14,4,0,1,2,-0.6826477953186887,-0.6266491788927133,-0.2685629790065409,-0.7072972751058232,19,377,1.4133147340487577,Mild,Medium,399.0855,1,0,14,12,0
2011-12-14,4,0,1,2,-0.6826477953186887,-0.7158558900807918,-0.008507678149947004,-0.21789745342408182,11,379,1.3748309215864778,Mild,Medium,682.0868,1,0,14,12,0
2011-12-14,4,0,1,2,-0.6826477953186887,-0.6266491788927133,-0.008507678149947004,-0.7072972751058232,9,259,0.5923267348534509,Mild,Medium,434.093,1,0,14,12,0
2011-12-14,4,0,1,2,-0.7880866623374273,-0.7158558900807918,0.19953656253532812,-0.7072972751058232,6,169,-0.004172358311889228,Mild,Medium,462.099,0,0,14,12,0
2011-12-14,4,0,1,2,-0.7880866623374273,-0.8056533741906459,0.19953656253532812,-0.21789745342408182,9,145,-0.13886570192986927,Mild,Medium,726.0924,0,0,14,12,0
2011-12-14,4,0,1,1,-0.7880866623374273,-0.8056533741906459,0.19953656253532812,-0.21789745342408182,5,99,-0.459564139115536,Mild,Medium,726.0924,0,0,14,12,0
2011-12-14,4,0,1,1,-0.8935255293561659,-0.8948600853787242,0.40758080322060325,-0.21789745342408182,3,48,-0.7995044825323427,Mild,Low,770.0980000000001,0,0,14,12,0
2011-12-15,4,0,1,1,-0.8935255293561659,-0.8948600853787242,0.40758080322060325,-0.21789745342408182,5,45,-0.8059184512760561,Mild,Low,770.0980000000001,0,0,15,12,0
2011-12-15,4,0,1,2,-0.8935255293561659,-0.8948600853787242,0.40758080322060325,-0.21789745342408182,5,15,-0.9983375135874561,Mild,Low,770.0980000000001,0,0,15,12,0
2011-12-15,4,0,1,2,-0.8935255293561659,-0.8056533741906459,0.40758080322060325,-0.4630072468626758,2,5,-1.0817191072557295,Mild,Low,629.8670000000001,0,0,15,12,0
2011-12-15,4,0,1,2,-0.8935255293561659,-0.8056533741906459,0.40758080322060325,-0.4630072468626758,1,2,-1.1073749822305827,Mild,Low,629.8670000000001,0,0,15,12,0
2011-12-15,4,0,1,2,-0.8935255293561659,-0.9846575694885781,0.40758080322060325,0.27150236825765955,0,6,-1.0881330759994428,Mild,Low,1050.0910000000001,0,0,15,12,0
2011-12-15,4,0,1,2,-0.8935255293561659,-0.9846575694885781,0.40758080322060325,0.760902189939401,0,24,-0.9726816386126028,Mild,Low,1330.084,0,0,15,12,0
2011-12-15,4,0,1,1,-0.8935255293561659,-0.8948600853787242,0.19953656253532812,0.02639257481906535,2,90,-0.5365317640400961,Mild,Low,857.8679999999999,0,0,15,12,0
2011-12-15,4,0,1,1,-0.8935255293561659,-0.8948600853787242,0.40758080322060325,0.02639257481906535,6,252,0.5281870474163176,Mild,Medium,909.8599999999999,1,0,15,12,0
2011-12-15,4,0,1,2,-0.7880866623374273,-0.8948600853787242,0.19953656253532812,0.27150236825765955,8,449,1.8045668274152713,Mild,Medium,990.0858000000001,1,0,15,12,0
2011-12-15,4,0,1,2,-0.6826477953186887,-0.8056533741906459,-0.008507678149947004,0.760902189939401,6,274,0.6692943597780109,Mild,Medium,1178.0744,1,0,15,12,0
2011-12-15,4,0,1,2,-0.4717700612812117,-0.3578474994849273,-0.21655191883522212,0.8830472040609747,4,105,-0.4274942953969693,Mild,Medium,1159.971,0,0,15,12,0
2011-12-15,4,0,1,2,-0.4717700612812117,-0.3578474994849273,-0.008507678149947004,1.8618468474244574,9,126,-0.2607311080604226,Mild,Medium,1735.9566000000002,0,0,15,12,0
2011-12-15,4,0,1,2,-0.15545346022499584,-0.089636592998916,-0.16454085866390336,2.4733916832277725,17,140,-0.11962379569872926,Mild,Medium,1946.8525000000002,0,0,15,12,0
2011-12-15,4,0,1,2,0.05542427381248137,0.08936760229901602,-0.3725850993491785,1.372447025742716,14,150,-0.07472601449273591,Mild,Medium,1319.967,0,0,15,12,0
2011-12-15,4,0,1,2,0.16086314083121997,0.17916508640887008,-0.5286182798631348,1.1281569974995687,8,124,-0.2799730142915626,Mild,Medium,1144.1456,0,0,15,12,0
2011-12-15,4,0,1,3,0.16086314083121997,0.17916508640887008,-0.3725850993491785,0.27150236825765955,6,76,-0.6006714514772293,Mild,Low,825.0715,0,0,15,12,0
2011-12-15,4,0,1,3,-0.15545346022499584,-0.089636592998916,0.5116029235632408,-0.21789745342408182,7,124,-0.28638698303527593,Mild,Medium,792.1008,0,0,15,12,0
2011-12-15,4,0,1,2,0.16086314083121997,0.17916508640887008,-0.16454085866390336,0.760902189939401,14,310,0.9515089845013976,Mild,Medium,1121.0708,1,0,15,12,0
2011-12-15,4,0,1,2,0.16086314083121997,0.17916508640887008,-0.16454085866390336,0.8830472040609747,14,363,1.2914493279182044,Mild,Medium,1179.9705000000001,1,0,15,12,0
2011-12-15,4,0,1,2,0.16086314083121997,0.17916508640887008,-0.16454085866390336,0.760902189939401,13,274,0.7141921409840043,Mild,Medium,1121.0708,1,0,15,12,0
2011-12-15,4,0,1,1,0.16086314083121997,0.17916508640887008,-0.16454085866390336,1.1281569974995687,12,209,0.29087020389892415,Mild,Medium,1298.1652000000001,1,0,15,12,0
2011-12-15,4,0,1,1,0.05542427381248137,0.08936760229901602,0.04350338202137178,0.8830472040609747,10,145,-0.1324517331861559,Mild,Medium,1259.9685000000002,0,0,15,12,0
2011-12-15,4,0,1,1,0.16086314083121997,0.17916508640887008,0.04350338202137178,1.1281569974995687,8,116,-0.3312847642412693,Mild,Medium,1386.1764,0,0,15,12,0
2011-12-15,4,0,1,1,0.16086314083121997,0.17916508640887008,0.04350338202137178,1.1281569974995687,10,104,-0.3954244516784027,Mild,Medium,1386.1764,0,0,15,12,0
2011-12-16,4,0,1,1,0.05542427381248137,0.08936760229901602,0.5116029235632408,1.1281569974995687,12,60,-0.6648111389143627,Mild,Low,1584.2016,0,0,16,12,0
2011-12-16,4,0,1,1,0.05542427381248137,0.08936760229901602,0.5116029235632408,0.27150236825765955,3,28,-0.9277838574066094,Mild,Low,1080.0936000000002,0,0,16,12,0
2011-12-16,4,0,1,1,-0.050014593206257243,0.00016089111093762917,0.7716582244198348,-0.7072972751058232,0,23,-0.9790956073563161,Mild,Low,539.1155,0,0,16,12,0
2011-12-16,4,0,1,1,-0.15545346022499584,-0.089636592998916,1.0317135252764287,-0.4630072468626758,2,3,-1.0945470447431562,Mild,Low,737.8442000000001,0,0,16,12,0
2011-12-16,4,0,1,2,0.05542427381248137,0.08936760229901602,-0.16454085866390336,0.02639257481906535,1,4,-1.0945470447431562,Mild,Low,766.882,0,0,16,12,0
2011-12-16,4,0,1,1,-0.050014593206257243,0.00016089111093762917,-0.9447067612336851,1.6175568191813101,0,26,-0.9598537011251761,Mild,Low,1144.1188,0,0,16,12,0
2011-12-16,4,0,1,2,-0.26089232724373446,-0.17884330418699482,-1.5168284231181917,0.8830472040609747,2,80,-0.6006714514772293,Mild,Low,659.9835,0,0,16,12,0
2011-12-16,4,0,1,2,-0.5772089282999501,-0.4476449835947809,-0.8406846408910476,0.8830472040609747,5,226,0.35500989133605754,Mild,Medium,919.9770000000001,1,0,16,12,0
2011-12-16,4,0,1,1,-0.6826477953186887,-0.8056533741906459,-0.8406846408910476,1.8618468474244574,10,449,1.817394764902698,Mild,Medium,1287.9678000000001,1,0,16,12,0
2011-12-16,4,0,1,1,-0.6826477953186887,-0.8056533741906459,-0.8406846408910476,1.6175568191813101,8,235,0.43197751626061753,Mild,Medium,1196.1242,1,0,16,12,0
2011-12-16,4,0,1,1,-0.7880866623374273,-0.9846575694885781,-0.8406846408910476,0.8830472040609747,10,122,-0.2799730142915626,Mild,Medium,919.9770000000001,0,0,16,12,0
2011-12-16,4,0,1,2,-0.7880866623374273,-0.9846575694885781,-1.0487288815763227,0.8830472040609747,9,135,-0.2030053893670026,Mild,Medium,839.979,0,0,16,12,0
2011-12-16,4,0,1,2,-0.7880866623374273,-0.9846575694885781,-1.0487288815763227,1.372447025742716,10,163,-0.017000295799315897,Mild,Medium,1007.9748000000001,0,0,16,12,0
2011-12-16,4,0,1,2,-0.7880866623374273,-0.9846575694885781,-1.204762062090279,1.372447025742716,12,125,-0.24790317057299596,Mild,Medium,935.9766000000001,0,0,16,12,0
2011-12-16,4,0,1,2,-0.7880866623374273,-0.8948600853787242,-1.0487288815763227,0.27150236825765955,13,115,-0.30562888926641596,Mild,Medium,630.0546,0,0,16,12,0
2011-12-16,4,0,1,2,-0.8935255293561659,-0.9846575694885781,-0.8926957010623663,0.8830472040609747,12,141,-0.1452796706735826,Mild,Medium,899.9775000000001,0,0,16,12,0
2011-12-16,4,0,1,2,-0.8935255293561659,-0.9846575694885781,-0.8926957010623663,0.27150236825765955,12,212,0.3101121101300642,Mild,Medium,675.0585,1,0,16,12,0
2011-12-16,4,0,1,2,-0.8935255293561659,-0.9846575694885781,-0.8926957010623663,0.760902189939401,13,352,1.2144817029936443,Mild,Medium,855.0540000000001,1,0,16,12,0
2011-12-16,4,0,1,2,-0.8935255293561659,-0.9846575694885781,-0.8926957010623663,0.515792396500807,10,285,0.765503890933711,Mild,Medium,764.9055000000001,1,0,16,12,0
2011-12-16,4,0,1,2,-0.8935255293561659,-0.9846575694885781,-0.8926957010623663,0.27150236825765955,11,203,0.24597242269293082,Mild,Medium,675.0585,1,0,16,12,0
2011-12-16,4,0,1,2,-0.8935255293561659,-0.8948600853787242,-0.8926957010623663,0.02639257481906535,6,146,-0.15169363941729594,Mild,Medium,584.91,0,0,16,12,0
2011-12-16,4,0,1,2,-0.8935255293561659,-0.8948600853787242,-0.8926957010623663,-0.21789745342408182,7,95,-0.4723920766029627,Mild,Medium,495.063,0,0,16,12,0
2011-12-16,4,0,1,2,-0.9989643963749043,-0.9846575694885781,-0.6846514603770912,-0.21789745342408182,6,100,-0.44673620162810934,Mild,Medium,539.0686000000001,0,0,16,12,0
2011-12-16,4,0,1,2,-0.9989643963749043,-0.9846575694885781,-0.6846514603770912,-0.4630072468626758,4,71,-0.6455692326832227,Mild,Low,440.90690000000006,0,0,16,12,0
2011-12-17,4,0,0,1,-0.9989643963749043,-1.0738642806766567,-0.6846514603770912,0.760902189939401,3,59,-0.7289508263514961,Mild,Low,931.0588,0,0,17,12,1
2011-12-17,4,0,0,2,-0.9989643963749043,-1.0738642806766567,-0.5286182798631348,0.515792396500807,4,39,-0.8508162324820494,Mild,Low,883.8908000000001,0,0,17,12,1
2011-12-17,4,0,0,2,-1.104403263393643,-1.1636617647865104,-0.3205740391778597,0.27150236825765955,11,47,-0.7546067013263494,Mild,Low,840.0728,0,0,17,12,1
2011-12-17,4,0,0,1,-1.2098421304123814,-1.252868475974589,-0.11252979849258457,0.02639257481906535,4,22,-0.9598537011251761,Mild,Low,779.88,0,0,17,12,1
2011-12-17,4,0,0,1,-1.3152809974311201,-1.342665960084443,0.14752550236400935,-0.21789745342408182,0,9,-1.0688911697683028,Cold,Low,715.091,0,0,17,12,1
2011-12-17,4,0,0,2,-1.2098421304123814,-1.252868475974589,-0.11252979849258457,0.02639257481906535,2,7,-1.0688911697683028,Mild,Low,779.88,0,0,17,12,1
2011-12-17,4,0,0,2,-1.2098421304123814,-1.342665960084443,-0.3205740391778597,0.760902189939401,0,17,-1.0175794198185961,Mild,Low,1064.0672,0,0,17,12,1
2011-12-17,4,0,0,2,-1.2098421304123814,-1.252868475974589,-0.3205740391778597,0.27150236825765955,0,20,-0.9983375135874561,Mild,Low,840.0728,0,0,17,12,1
2011-12-17,4,0,0,2,-1.2098421304123814,-1.252868475974589,-0.3205740391778597,0.27150236825765955,4,55,-0.7481927325826361,Mild,Low,840.0728,0,0,17,12,1
2011-12-17,4,0,0,2,-1.2098421304123814,-1.342665960084443,-0.3205740391778597,0.515792396500807,5,95,-0.48522001409038934,Mild,Low,951.8824000000001,0,0,17,12,1
2011-12-17,4,0,0,2,-1.2098421304123814,-1.342665960084443,-0.5286182798631348,0.760902189939401,10,171,0.03431145415039078,Mild,Medium,988.0624,0,0,17,12,1
2011-12-17,4,0,0,2,-1.104403263393643,-1.252868475974589,-0.8926957010623663,1.1281569974995687,21,188,0.21390257897436415,Mild,Medium,990.126,1,0,17,12,1
2011-12-17,4,0,0,2,-1.104403263393643,-1.252868475974589,-0.8926957010623663,0.760902189939401,28,216,0.4383914850043309,Mild,Medium,855.0540000000001,1,0,17,12,1
2011-12-17,4,0,0,2,-1.104403263393643,-1.1636617647865104,-0.73666252054841,0.515792396500807,32,204,0.3870797350546242,Mild,Medium,815.8992000000001,1,0,17,12,1
2011-12-17,4,0,0,1,-1.104403263393643,-1.252868475974589,-0.8926957010623663,1.372447025742716,30,207,0.39349370379833754,Mild,Medium,1079.973,1,0,17,12,1
2011-12-17,4,0,0,1,-1.104403263393643,-1.252868475974589,-0.8926957010623663,0.760902189939401,33,195,0.3357679851049175,Mild,Medium,855.0540000000001,1,0,17,12,1
2011-12-17,4,0,0,1,-1.104403263393643,-1.1636617647865104,-0.8926957010623663,0.27150236825765955,30,192,0.2972841726426375,Mild,Medium,675.0585,1,0,17,12,1
2011-12-17,4,0,0,1,-1.2098421304123814,-1.252868475974589,-0.73666252054841,0.27150236825765955,12,153,-0.06831204574902258,Mild,Medium,720.0624,0,0,17,12,1
2011-12-17,4,0,0,1,-1.2098421304123814,-1.4318726712725214,-0.73666252054841,1.6175568191813101,7,150,-0.11962379569872926,Mild,Medium,1248.1296,0,0,17,12,1
2011-12-17,4,0,0,3,-1.3152809974311201,-1.5216701553823753,0.14752550236400935,1.1281569974995687,11,95,-0.44673620162810934,Cold,Medium,1430.182,0,0,17,12,1
2011-12-17,4,0,0,1,-1.4207198644498586,-1.5216701553823753,0.35556974304928446,0.515792396500807,7,99,-0.44673620162810934,Cold,Medium,1172.8551,0,0,17,12,1
2011-12-17,4,0,0,1,-1.5261587314685974,-1.5216701553823753,0.6676361040771972,-0.21789745342408182,8,88,-0.5108758890652427,Cold,Low,825.105,0,0,17,12,1
2011-12-17,4,0,0,1,-1.5261587314685974,-1.5216701553823753,0.6676361040771972,-0.21789745342408182,7,73,-0.6134993889646561,Cold,Low,825.105,0,0,17,12,1
2011-12-17,4,0,0,1,-1.5261587314685974,-1.4318726712725214,0.6676361040771972,-1.5639519043477323,6,63,-0.6840530451455027,Cold,Low,0.0,0,0,17,12,1
2011-12-18,4,0,0,1,-1.5261587314685974,-1.5216701553823753,0.6676361040771972,-0.4630072468626758,7,64,-0.6712251076580761,Cold,Low,674.8575000000001,0,0,18,12,1
2011-12-18,4,0,0,1,-1.5261587314685974,-1.4318726712725214,0.35556974304928446,-0.7072972751058232,3,43,-0.8315743262509094,Cold,Low,483.1035,0,0,18,12,1
2011-12-18,4,0,0,1,-1.4207198644498586,-1.342665960084443,-0.3725850993491785,-0.7072972751058232,2,39,-0.8636441699694761,Cold,Low,385.0825,0,0,18,12,1
2011-12-18,4,0,0,1,-1.4207198644498586,-1.5216701553823753,-0.3725850993491785,0.27150236825765955,2,16,-1.0111654510748829,Cold,Low,825.0715,0,0,18,12,1
2011-12-18,4,0,0,1,-1.4207198644498586,-1.5216701553823753,-0.3725850993491785,0.27150236825765955,0,1,-1.1202029197180094,Cold,Low,825.0715,0,0,18,12,1
2011-12-18,4,0,0,1,-1.5261587314685974,-1.4318726712725214,-0.16454085866390336,-0.7072972751058232,1,4,-1.0945470447431562,Cold,Low,413.0885,0,0,18,12,1
2011-12-18,4,0,0,1,-1.5261587314685974,-1.5216701553823753,-0.16454085866390336,-0.4630072468626758,0,3,-1.1073749822305827,Cold,Low,530.8879000000001,0,0,18,12,1
2011-12-18,4,0,0,1,-1.5261587314685974,-1.5216701553823753,-0.16454085866390336,-0.21789745342408182,1,11,-1.0496492635371628,Cold,Low,649.0826000000001,0,0,18,12,1
2011-12-18,4,0,0,1,-1.5261587314685974,-1.252868475974589,0.35556974304928446,-1.5639519043477323,1,31,-0.9213698886628962,Cold,Low,0.0,0,0,18,12,1
2011-12-18,4,0,0,1,-1.4207198644498586,-1.4318726712725214,0.09551444219269056,-0.21789745342408182,6,75,-0.6070854202209427,Cold,Low,704.0896,0,0,18,12,1
